vin,name,model_id,make_name,model_name,body_style,door_count,engine_cylinders,price,transmission,trim,year,normalized_color_exterior,normalized_color_interior
ZASPAKBN9M7D10930,Alfa Romeo Stelvio,20001394,Alfa Romeo,Stelvio,SUV,4,0,27394,Automatic,Ti,2021,White,Black
ZARFAMAN6M7646090,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,23888,Automatic,,2021,Black,Black
ZARFAMBN2P7673757,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,34899,Automatic,Ti,2023,Black,Black
ZARFAECN8J7591219,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,19990,Automatic,Ti Sport,2018,Blue,Black
ZASPAKBN2N7D32138,Alfa Romeo Stelvio,20001394,Alfa Romeo,Stelvio,SUV,4,0,31995,Automatic,Ti,2022,White,Black
ZARFAMBNXP7668502,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,36500,Automatic,Veloce,2023,Red,Black
ZARFAMBN7N7654814,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,31227,Automatic,Ti,2022,Gray,Brown
ZASPAKBN1N7D31093,Alfa Romeo Stelvio,20001394,Alfa Romeo,Stelvio,SUV,4,0,28721,Automatic,Ti,2022,Red,Black
ZARFAMBN3P7667675,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,34500,Automatic,Veloce,2023,Blue,Black
ZARFAMAN8L7631542,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,21888,Automatic,,2020,Black,Red
ZARFAMBN4P7668107,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,41270,Automatic,Ti,2023,White,Black
ZASPAKBN8N7D39367,Alfa Romeo Stelvio,20001394,Alfa Romeo,Stelvio,SUV,4,0,34991,Automatic,Ti,2022,Black,Black
ZASPAJAN5K7C71259,Alfa Romeo Stelvio,20001394,Alfa Romeo,Stelvio,Sport Utility,4,0,16390,Automatic,,2019,Black,Black
ZARFAMBN6P7667895,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,41500,Automatic,Ti,2023,White,Black
ZARFAMBN3P7669071,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,41472,Automatic,Ti,2023,Blue,Black
ZARFAMBN7P7668425,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,35000,Automatic,Veloce,2023,Black,Red
ZARFAMBN3P7669362,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,35500,Automatic,Veloce,2023,Blue,Black
ZARFAECN1J7598805,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,25779,Automatic,Ti,2018,White,Black
ZARFAMBN1P7669330,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,35500,Automatic,Veloce,2023,Black,Red
ZARFAMAN6P7667509,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,29700,Automatic,,2023,Gray,Black
ZASPAKBN9N7D37594,Alfa Romeo Stelvio,20001394,Alfa Romeo,Stelvio,SUV,4,0,27896,Automatic,Ti,2022,Black,Black
ZARFAMBN9P7667325,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,41285,Automatic,Ti,2023,Black,Black
ZARFAEAV6J7583428,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,34199,Automatic,Quadrifoglio,2018,Black,Black
ZASPAJAN8M7D19162,Alfa Romeo Stelvio,20001394,Alfa Romeo,Stelvio,SUV,4,0,24999,Automatic,,2021,Gray,Black
ZARFAMBN4N7666032,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,34991,Automatic,Ti,2022,Black,Black
ZARFAMAN9K7622590,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,20988,Automatic,Sport,2019,Red,Red
ZASPAKEV9N7D45643,Alfa Romeo Stelvio,20001394,Alfa Romeo,Stelvio,SUV,4,0,63000,Automatic,Quadrifoglio,2022,Blue,Black
ZARFAMAN1L7638378,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,23187,Automatic,,2020,White,Beige
ZASPAKBN3N7D39745,Alfa Romeo Stelvio,20001394,Alfa Romeo,Stelvio,SUV,4,0,33991,Automatic,Ti,2022,Gray,Black
ZARFAMBN7N7653582,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,26698,Automatic,Veloce,2022,Gray,Black
ZARFAMAN0M7643900,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,26950,Automatic,,2021,White,Black
ZASPAKBN4N7D32108,Alfa Romeo Stelvio,20001394,Alfa Romeo,Stelvio,SUV,4,0,30998,Automatic,Ti,2022,Gray,Black
ZARFAMBN6P7668318,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,36977,Automatic,Veloce,2023,Red,Black
ZASPAKBN4P7D52944,Alfa Romeo Stelvio,20001394,Alfa Romeo,Stelvio,Sport Utility,4,0,38182,Automatic,Ti Sport,2023,White,Black
ZARFAMBN7P7668716,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,27996,Automatic,Ti,2023,Gray,Black
ZARFAMBN5P7669525,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,35500,Automatic,Veloce,2023,Gray,Black
ZASPAKBN8P7D53207,Alfa Romeo Stelvio,20001394,Alfa Romeo,Stelvio,SUV,4,0,37995,Automatic,Ti,2023,Blue,Black
ZARFAMBN8N7660458,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,33991,Automatic,Ti,2022,Red,Black
ZASPAKBN5N7D47507,Alfa Romeo Stelvio,20001394,Alfa Romeo,Stelvio,SUV,4,0,29000,Automatic,Ti,2022,White,Brown
ZASPAKEV0N7D46633,Alfa Romeo Stelvio,20001394,Alfa Romeo,Stelvio,SUV,4,0,64000,Automatic,Quadrifoglio,2022,Blue,Black
ZARFAMBN3P7669801,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,35000,Automatic,Veloce,2023,Black,Red
ZASPATCW4R3032480,Alfa Romeo Tonale,20001958,Alfa Romeo,Tonale,SUV,4,0,47993,Automatic,Ti,2024,White,Beige
ZASPAKBN1K7C30938,Alfa Romeo Stelvio,20001394,Alfa Romeo,Stelvio,SUV,4,0,22000,Automatic,Ti Sport,2019,Gray,Black
ZASPAKBN4N7D38104,Alfa Romeo Stelvio,20001394,Alfa Romeo,Stelvio,SUV,4,0,34991,Automatic,Ti,2022,Black,Black
ZASPAKBN9N7D39426,Alfa Romeo Stelvio,20001394,Alfa Romeo,Stelvio,SUV,4,0,33991,Automatic,Ti,2022,Black,Black
ZARFAMBN7N7660385,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,35991,Automatic,Ti,2022,White,Black
ZASPAKBNXN7D39659,Alfa Romeo Stelvio,20001394,Alfa Romeo,Stelvio,SUV,4,0,30332,Automatic,Veloce,2022,Gray,Black
ZARFAMBN1N7666845,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,33991,Automatic,Veloce,2022,Black,Black
ZARFAMBN1M7647100,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,25531,Automatic,Ti,2021,Gray,Black
ZARFAMAN5L7637332,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,22899,Automatic,,2020,Blue,Black
ZARFAMBN0P7668184,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,36000,Automatic,Veloce,2023,Black,Red
ZARFAMBNXL7626616,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,24500,Automatic,Ti Sport,2020,Black,Black
ZARFAMBN3N7661856,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,33991,Automatic,Ti,2022,Red,Black
ZASPAKBNXL7C95594,Alfa Romeo Stelvio,20001394,Alfa Romeo,Stelvio,SUV,4,0,23500,Automatic,Ti,2020,Gray,Black
ZARFAMBNXL7637390,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,24795,Automatic,Ti,2020,Black,Black
ZARFANBNXP7667274,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,36000,Automatic,Ti,2023,White,Black
16096,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,,0,0,9750,Manual,,1960,Red,
ZASPAJAN4K7C72158,Alfa Romeo Stelvio,20001394,Alfa Romeo,Stelvio,SUV,4,0,20747,Automatic,,2019,White,Black
ZASPAKBN9N7D30063,Alfa Romeo Stelvio,20001394,Alfa Romeo,Stelvio,SUV,4,0,31498,Automatic,Veloce,2022,Red,Black
ZARFAMBN5P7668892,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,35500,Automatic,Veloce,2023,Black,Red
ZARFAMBN8P7668529,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,36000,Automatic,Veloce,2023,Gray,Red
ZARFAMBN6N7656909,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,29084,Automatic,Veloce,2022,Red,Black
ZARFAMBN2P7668977,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,35000,Automatic,Veloce,2023,Black,Red
ZASPAKBN9M7D11883,Alfa Romeo Stelvio,20001394,Alfa Romeo,Stelvio,SUV,4,0,29400,Automatic,Ti,2021,Green,Black
ZASPAKBN2L7C76442,Alfa Romeo Stelvio,20001394,Alfa Romeo,Stelvio,Sport Utility,4,0,23500,Automatic,Ti Sport,2020,White,
ZARFANBNXN7656823,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,30995,Automatic,Ti,2022,Blue,Black
ZASPAKBN1N7D38660,Alfa Romeo Stelvio,20001394,Alfa Romeo,Stelvio,Sport Utility,4,0,30043,Automatic,Ti,2022,Gray,Black
ZARFAMAN4L7637516,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,20981,Automatic,,2020,White,Black
ZARFAMBN6N7656327,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,28638,Automatic,Veloce,2022,Black,Black
ZARFAMAN0M7644710,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,21698,Automatic,,2021,White,Black
ZASPAKEV5L7C91495,Alfa Romeo Stelvio,20001394,Alfa Romeo,Stelvio,Sport Utility,4,0,50987,Automatic,Quadrifoglio,2020,Black,Black
ZARFAECNXJ7577838,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,18998,Automatic,Ti Sport,2018,Red,Black
ZASPAJAN7L7C87383,Alfa Romeo Stelvio,20001394,Alfa Romeo,Stelvio,SUV,4,0,23590,Automatic,Ti,2020,Green,Black
ZARFAMBN8N7662470,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,33991,Automatic,Ti,2022,Red,Black
ZARFAMEV0N7657503,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,61888,Automatic,Quadrifoglio,2022,Blue,Black
ZASPAJAN9M7D08624,Alfa Romeo Stelvio,20001394,Alfa Romeo,Stelvio,SUV,4,0,0,Automatic,,2021,Black,Black
ZARFAMAN5N7652836,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,27999,Automatic,,2022,Gray,Black
ZARFAMBN8P7669339,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,36500,Automatic,Veloce,2023,Red,Red
ZARFAMBNXN7652832,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,31900,Automatic,Veloce,2022,Black,Black
ZARFAMBN7N7664999,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,Sedan,4,0,31572,Automatic,Veloce,2022,White,Red
ZASPAJAN2M7D16788,Alfa Romeo Stelvio,20001394,Alfa Romeo,Stelvio,SUV,4,0,24233,Automatic,,2021,Black,Black
ZARFAMAN9N7660163,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,4dr Car,4,0,23899,Automatic,Sedan,2022,Vesuvio Gray Metallic,Black
ZASPAJAN8K7C39339,Alfa Romeo Stelvio,20001394,Alfa Romeo,Stelvio,Sport Utility,4,0,21888,Automatic,Sport,2019,Vulcano Black Metallic,Black
ZASPAJAN4N7D31620,Alfa Romeo Stelvio,20001394,Alfa Romeo,Stelvio,Sport Utility,4,0,27641,Automatic,Sprint,2022,Moonlight Gray Metallic,Black
ZASPAJAN1N7D30067,Alfa Romeo Stelvio,20001394,Alfa Romeo,Stelvio,Sport Utility,4,0,27977,Automatic,Sprint,2022,Moonlight Gray Metallic,Black
ZASPAKBN7K7C37490,Alfa Romeo Stelvio,20001394,Alfa Romeo,Stelvio,Sport Utility,4,0,20989,Automatic,Ti Sport,2019,Silverstone Gray Metallic,Black
ZASFAKNN0J7B94343,Alfa Romeo Stelvio,20001394,Alfa Romeo,Stelvio,Sport Utility,4,0,16980,Automatic,Ti Sport,2018,Montecarlo Blue Metallic,Black/Chocolate
ZASPAJAN6L7C91604,Alfa Romeo Stelvio,20001394,Alfa Romeo,Stelvio,Sport Utility,4,0,23888,Automatic,SUV,2020,Montecarlo Blue Metallic,Red/Black
ZARFAECN9J7596560,Alfa Romeo Giulia,20000969,Alfa Romeo,Giulia,4dr Car,4,0,23480,Automatic,Ti Sport,2018,Alfa White,Black
ZASPAJAN5N7D31190,Alfa Romeo Stelvio,20001394,Alfa Romeo,Stelvio,,4,0,26732,Automatic,Sprint,2022,Vesuvio Gray Metallic,Black
ZASPAKBN8N7D42026,Alfa Romeo Stelvio,20001394,Alfa Romeo,Stelvio,4 Door SUV,4,0,33400,Automatic,Ti,2022,,
WA1AAAGE8PB003584,Audi E-Tron,20001706,Audi,E-Tron,SUV,4,0,42995,Automatic,Premium,2023,White,Black
TRUSC28N551002605,Audi TT,20000027,Audi,TT,Coupe,2,0,9500,Automatic,1.8L,2005,Gray,Black
WAUEAAF40PN003140,Audi A4,20000012,Audi,A4,Sedan,4,0,30350,Automatic,45 S line Premium Plus,2023,White,Black
WA1GAAFY6P2177059,Audi Q5,20000752,Audi,Q5,SUV,4,0,41124,Automatic,Premium 45 TFSI S line Quattro,2023,Black,Black
WA1EECF35N1064265,Audi Q3,20001153,Audi,Q3,SUV,4,0,25734,Automatic,45 S line Premium Plus,2022,Black,Black
WAUBEGFF0LA043280,Audi A3,20000011,Audi,A3,Sedan,4,0,21673,Automatic,2.0T S line Premium Plus,2020,White,
WAUD8AFC2HN102168,Audi A6,20000014,Audi,A6,Sedan,4,0,15999,Automatic,2.0T Premium Plus,2017,Silver,
WAUAGAFD9DN015974,Audi A8,20000015,Audi,A8,Sedan,4,0,12995,Automatic,L 3.0T,2013,White,Beige
WA14CBGE0RB034005,Audi Q8,20001696,Audi,Q8,SUV,4,0,89113,Automatic,55 Premium Plus,2024,Gray,Black
WA1EECF34P1068360,Audi Q3,20001153,Audi,Q3,SUV,4,0,33390,Automatic,Premium Plus 45 TFSI S line Quattro Tiptronic,2023,Orange,Black
WAUABAF46MN008611,Audi A4,20000012,Audi,A4,Sedan,4,0,28988,Automatic,40 Premium,2021,White,Black
WAUE8AF27LN002376,Audi A6,20000014,Audi,A6,Sedan,4,0,24995,Automatic,55 Premium Plus,2020,White,Black
WA1LXBF70PD009044,Audi Q7,20000019,Audi,Q7,SUV,4,0,52990,Automatic,55 Premium Plus,2023,White,Black
WA1ANAFY5K2062892,Audi Q5,20000752,Audi,Q5,SUV,4,0,23995,Automatic,2.0T Premium,2019,Black,Black
WA1JCCFS2HR006079,Audi Q3,20001153,Audi,Q3,SUV,4,0,12699,Automatic,2.0T Premium Plus,2017,Red,Black
WA1AVBF18PD019099,Audi Q8,20001696,Audi,Q8,Sport Utility,4,0,61172,Automatic,55 Premium,2023,White,Brown
WAUDNAF47KA016211,Audi A4,20000012,Audi,A4,Sedan,4,0,21049,Automatic,2.0T Premium,2019,Gray,Black
WAUF2AFC2GN012303,Audi A6,20000014,Audi,A6,Sedan,4,0,28619,Automatic,4.0T Quattro Premium Plus,2016,Silver,Black
WA1LAAGE4NB026253,Audi E-Tron,20001706,Audi,E-Tron,SUV,4,0,36990,Automatic,Premium Plus,2022,White,Beige
WA1AVBF12ND004322,Audi Q8,20001696,Audi,Q8,SUV,4,0,50444,Automatic,55 Premium,2022,Beige,Black
WA1EECF39N1027364,Audi Q3,20001153,Audi,Q3,SUV,4,0,33000,Automatic,45 S line Premium Plus,2022,White,Black
TRUC5AFV3G1025119,Audi TT,20000027,Audi,TT,Coupe,2,0,18999,Automatic,2.0T,2016,Black,
WA1CGAFP8FA118037,Audi Q5,20000752,Audi,Q5,SUV,4,0,23600,Automatic,Premium Plus,2015,Silver,Black
WA1LFAFP3FA008483,Audi Q5,20000752,Audi,Q5,SUV,4,0,14499,Automatic,2.0T Premium Plus,2015,Gray,Black
WAUAUDGY3PA025813,Audi A3,20000011,Audi,A3,Sedan,4,0,26267,Automatic,Premium,2023,Black,Black
WA1G2AFY3M2044882,Audi Q5,20000752,Audi,Q5,SUV,4,0,33892,Automatic,Premium 55 TFSI e Quattro S tronic,2021,Silver,Black
WAUABAF44MA054803,Audi A4,20000012,Audi,A4,Sedan,4,0,26950,Automatic,40 Premium,2021,Silver,Black
WAUC4CF58NA039746,Audi A5,20000013,Audi,A5,Hatchback,4,0,50993,Automatic,3.0T Premium Plus,2022,Gray,Red
WA1LAAF74KD017491,Audi Q7,20000019,Audi,Q7,SUV,4,0,26699,Automatic,55 Premium Plus,2019,White,Black
WAUEAAF47PA010612,Audi A4,20000012,Audi,A4,Sedan,4,0,31500,Automatic,45 S line Premium Plus,2023,Gray,Black
WA1AUCF3XN1005262,Audi Q3,20001153,Audi,Q3,SUV,4,0,29120,Automatic,40 Premium,2022,Gray,Black
WA1B4AFY1P2081115,Audi Q5,20000752,Audi,Q5,SUV,4,0,47269,Automatic,3.0T Premium Plus,2023,Black,Black
WA1AXAF71MD017926,Audi Q7,20000019,Audi,Q7,SUV,4,0,41788,Automatic,55 Premium,2021,Black,Black
WAUA7GFF8G1006456,Audi A3,20000011,Audi,A3,Sedan,4,0,13800,Automatic,1.8T Premium,2016,White,Black
WA1BAAFY3M2051411,Audi Q5,20000752,Audi,Q5,Sport Utility,4,0,24500,Automatic,45 Premium Plus,2021,Black,Gray
WA1AWBF16MD023323,Audi Q8,20001696,Audi,Q8,Sport Utility,4,0,62811,Automatic,55 Premium Plus,2021,Silver,Black
WA1AAAFY6M2025011,Audi Q5,20000752,Audi,Q5,SUV,4,0,30000,Automatic,45 Premium,2021,Black,Black
WA1LHAF70KD028211,Audi Q7,20000019,Audi,Q7,SUV,4,0,24990,Automatic,45 Premium Plus,2019,Gray,Black
WA1AAAGEXPB011542,Audi E-Tron,20001706,Audi,E-Tron,SUV,4,0,44951,Automatic,Premium Quattro,2023,Gray,Brown
WAUHUDGY6PA105024,Audi A3,20000011,Audi,A3,Sedan,4,0,35820,Automatic,Premium Plus 40 TFSI Quattro S tronic,2023,Black,
WA1LCBF75PD009973,Audi Q7,20000019,Audi,Q7,SUV,4,0,48950,Automatic,45 Premium Plus,2023,White,Black
WAUABAF40MA022611,Audi A4,20000012,Audi,A4,Sedan,4,0,22564,Automatic,40 Premium,2021,White,Black
WAUHMAF46LA044569,Audi A4,20000012,Audi,A4,Sedan,4,0,24991,Automatic,40 Premium,2020,White,Black
WAUB1GFF9H1070965,Audi A3,20000011,Audi,A3,Sedan,4,0,27000,Automatic,2.0T Premium Plus,2017,Silver,Black
WA1VAAF78JD017906,Audi Q7,20000019,Audi,Q7,SUV,4,0,27000,Automatic,3.0T Prestige,2018,White,Black
WA1LGAFE6FD011145,Audi Q7,20000019,Audi,Q7,SUV,4,0,19399,Automatic,3.0T Premium Plus,2015,Silver,Black
WAUHUDGYXPA106029,Audi A3,20000011,Audi,A3,Sedan,4,0,33980,Automatic,Premium Plus 40 TFSI Quattro S tronic,2023,Black,
WA1AAAGE5MB027952,Audi E-Tron,20001706,Audi,E-Tron,SUV,4,0,31988,Automatic,Premium,2021,Black,Black
WA1ACBF74PD006618,Audi Q7,20000019,Audi,Q7,SUV,4,0,47218,Automatic,45 Premium,2023,Black,Black
WAUAUDGY4PA025822,Audi A3,20000011,Audi,A3,Sedan,4,0,24750,Automatic,40 Premium,2023,White,Black
WA1BNAFY0J2243479,Audi Q5,20000752,Audi,Q5,SUV,4,0,19878,Automatic,2.0T Tech Premium,2018,Blue,Black
WA1AUCF39M1061529,Audi Q3,20001153,Audi,Q3,SUV,4,0,19500,Automatic,40 Premium,2021,White,Black
WA1EECF39P1144431,Audi Q3,20001153,Audi,Q3,SUV,4,0,39780,Automatic,Premium Plus 45 TFSI S line Quattro Tiptronic,2023,White,Brown
WA1L2AFP6GA024710,Audi Q5,20000752,Audi,Q5,SUV,4,0,19998,Automatic,2.0T Premium Plus,2016,Gray,Black
WAUEH74F28N175691,Audi A6,20000014,Audi,A6,Sedan,4,0,7795,Automatic,3.2 Quattro,2008,,
WAUC4CF56RA038424,Audi A5,20000013,Audi,A5,Hatchback,4,0,59494,Automatic,3.0T Premium,2024,Gray,Black
WAUBNCF57JA067363,Audi A5,20000013,Audi,A5,Hatchback,4,0,22795,Automatic,2.0T Premium Plus,2018,Blue,Beige
WA1BNAFY9J2077754,Audi Q5,20000752,Audi,Q5,Sport Utility,4,0,23920,Automatic,2.0T Tech Premium,2018,Red,Black
WA1C2AFP0GA087141,Audi Q5,20000752,Audi,Q5,SUV,4,0,12999,Automatic,2.0T Premium,2016,Black,Black
WA1JCCFSXJR016638,Audi Q3,20001153,Audi,Q3,SUV,4,0,16800,Automatic,2.0T Sport Premium,2018,,
WAUAUGFF2LA001708,Audi A3,20000011,Audi,A3,Sedan,4,0,19699,Automatic,2.0T Premium,2020,Black,Black
WA1C4BFY3M2000945,Audi Q5,20000752,Audi,Q5,SUV,4,0,50875,Automatic,3.0T Prestige,2021,Gray,Gray
WAUABAF40MA015657,Audi A4,20000012,Audi,A4,Sedan,4,0,26980,Automatic,40 Premium,2021,Black,Brown
WAU22AFC0HN020111,Audi A7,20001032,Audi,A7,Hatchback,4,0,24988,Automatic,3.0T Premium Plus,2017,Black,Black
WA16ABGE4RB008750,Audi Q8 e-tron,20001978,Audi,Q8 e-tron,Sport Utility,4,0,75884,Automatic,Premium,2024,Gray,Black
WAUENAF46HN061372,Audi A4,20000012,Audi,A4,Sedan,4,0,17881,Automatic,2.0T Premium Plus,2017,Gray,Black
WA1ANAFY7L2028289,Audi Q5,20000752,Audi,Q5,Sport Utility,4,0,29994,Automatic,45 Premium,2020,Gray,Black
WUAKBAFX5L7900016,Audi R8,20000020,Audi,R8,Coupe,2,0,167788,Automatic,V10 performance Quattro S tronic,2020,Black,Black
WA1DGAFE5FD015594,Audi Q7,20000019,Audi,Q7,Sport Utility,4,0,13990,Automatic,3.0T S line Prestige,2015,,Orange
WA1VAAF75JD012081,Audi Q7,20000019,Audi,Q7,Sport Utility,4,0,29980,Automatic,3.0T Prestige,2018,Brown,Brown
WAU2GAFC8EN062099,Audi A7,20001032,Audi,A7,Hatchback,4,0,17499,Automatic,3.0T Premium Plus,2014,Black,Black
WA1BNAFY9K2079781,Audi Q5,20000752,Audi,Q5,SUV,4,0,23995,Automatic,2.0T Premium Plus,2019,Gray,Black
WAUFACF51MA045425,Audi A5,20000013,Audi,A5,Hatchback,4,0,30883,Automatic,45 S line Premium Plus,2021,White,Black
WA1LXBF71PD029481,Audi Q7,20000019,Audi,Q7,SUV,4,0,59788,Automatic,55 Premium Plus,2023,,
WAUBEGFF9LA096785,Audi A3,20000011,Audi,A3,Sedan,4,0,23000,Automatic,2.0T S line Premium Plus,2020,White,Black
WAUCJGFF1F1077555,Audi A3,20000011,Audi,A3,Sedan,4,0,15469,Automatic,2.0 TDI Premium Plus,2015,White,Black
WA1AVAF14MD021678,Audi Q8,20001696,Audi,Q8,Sport Utility,4,0,46992,Automatic,55 Premium,2021,White,Black
WAUP4AF56NA009764,Audi A5,20000013,Audi,A5,Coupe,2,0,48990,Automatic,Premium Plus TFSI Quattro Tiptronic,2022,White,Red
WA1AUCF37M1107648,Audi Q3,20001153,Audi,Q3,SUV,4,0,26500,Automatic,40 Premium,2021,Gray,Black
WAUABAF42PN011932,Audi A4,20000012,Audi,A4,Sedan,4,0,34500,Automatic,40 Premium,2023,Silver,Black
WAUFACF56MA030323,Audi A5,20000013,Audi,A5,Hatchback,4,0,36500,Automatic,45 S line Premium Plus,2021,White,Black
WA1ANAFY2J2071113,Audi Q5,20000752,Audi,Q5,SUV,4,0,24990,Automatic,2.0T Premium,2018,Blue,Beige
WAUAUGFF0H1039672,Audi A3,20000011,Audi,A3,Sedan,4,0,14988,Automatic,2.0T Premium,2017,White,Brown
WA1EAAFY9P2055707,Audi Q5,20000752,Audi,Q5,SUV,4,0,43882,Automatic,45 S line Premium Plus,2023,White,Brown
WUAAWCF59MA903306,Audi A5,20000013,Audi,A5,Hatchback,4,0,60746,Automatic,2.9T,2021,Gray,Black
WA1AUCF35M1153334,Audi Q3,20001153,Audi,Q3,SUV,4,0,25997,Automatic,40 Premium,2021,White,Beige
WAUD8AF20LN084737,Audi A6,20000014,Audi,A6,Sedan,4,0,27611,Automatic,45 Premium,2020,White,Black
WAULFAFR9EA048280,Audi A5,20000013,Audi,A5,Coupe,2,0,13995,Automatic,2.0T Premium Plus,2014,White,
WA1EECF35M1034407,Audi Q3,20001153,Audi,Q3,SUV,4,0,31200,Automatic,45 S line Premium Plus,2021,White,Black
WA1LAAGE0PB015060,Audi E-Tron,20001706,Audi,E-Tron,SUV,4,0,46679,Automatic,Premium Plus Quattro,2023,Black,Black
WA1LXAF77MD025814,Audi Q7,20000019,Audi,Q7,SUV,4,0,40656,Automatic,55 Premium Plus,2021,White,Black
WA1B4AFY4P2163839,Audi Q5,20000752,Audi,Q5,Sport Utility,4,0,48022,Automatic,3.0T Premium Plus,2023,,
WAULDAF84RN001704,Audi A8,20000015,Audi,A8,Sedan,4,0,96310,Automatic,L 55,2024,White,Black
WA1CWBF11PD042231,Audi Q8,20001696,Audi,Q8,Sport Utility,4,0,104000,Automatic,4.0T Prestige,2023,White,Black
WA1A4AFY4J2173547,Audi Q5,20000752,Audi,Q5,Sport Utility,4,0,25990,Automatic,3.0T Premium Plus,2018,White,Black
WA1BAAFYXM2008183,Audi Q5,20000752,Audi,Q5,SUV,4,0,32493,Automatic,40 Premium Plus,2021,Black,Black
WAUBBAF40RN001052,Audi A4,20000012,Audi,A4,Sedan,4,0,40754,Automatic,40 Premium Plus,2024,Black,Beige
WAULDAF87NN005207,Audi A8,20000015,Audi,A8,Sedan,4,0,57888,Automatic,L 55 TFSI Quattro Tiptronic,2022,White,
WA1LJAF73MD025181,Audi Q7,20000019,Audi,Q7,SUV,4,0,40792,Automatic,45 Premium Plus,2021,Gray,Black
WA1AJAF78MD033784,Audi Q7,20000019,Audi,Q7,SUV,4,0,34891,Automatic,45 Premium,2021,Gray,Black
WA1DECF36N1023476,Audi Q3,20001153,Audi,Q3,Sport Utility,4,0,28950,Automatic,45 S line Premium,2022,White,Black
WAUA4CF50NA031311,Audi A5,20000013,Audi,A5,Hatchback,4,0,43894,Automatic,Premium TFSI Quattro Tiptronic,2022,Blue,Black
